id,review
tt0266543,"The whole thing is absolutely beautiful to look at, even when it has a bad case of the cutes."
tt0266543,"Though not as great as ""Toy Story 2"" and ""Monsters, Inc.,"" Pixar movies that are the gold standard for family movies, Finding Nemo is visually entrancing."
tt0266543,"Finding Nemo is, as it happens, the most dangerously sugared of the Pixar productions to date--how could any father-finding-son saga be otherwise?--but the threat is now one of oversophistication. [9 June 2003, p. 108]"
tt10872600,"Separated from the most exciting/controversial/unexpected moments in play, and without the element of surprise, does No Way Home hold up as a good story well told? The answer is yes to a degree…but it could have gone further."
tt10872600,Spider-Man: No Way Home bounces from hilarious to hurt with ease as both the darkest and funniest MCU Spider-Man entry to date.
tt10872600,"Briskly balancing a dizzying assortment of parts, Marvel's latest (by way of Sony) looks destined to do what only a spider can -- namely, lure vast numbers of fans into its web."
tt10872600,"No Way Home is Spider-Man’s most intriguing & fun story yet. Though the multiverse looms large, the film's thoughtful in its focus on Peter's journey."
tt10872600,The most superheroic feat on display might be the film’s ability to keep human-sized emotions and relationships front and center even as the very fabric of time and space twists itself into knots.
tt10872600,"But that’s Spider-Man in a nutshell. He’s the guy who perpetually breaks stuff, then has to patch it all back together. (Good thing he’s got those webs.) No Way Home, with its use of the old characters from previous Spider-Man movies, really gets that idea. Power and responsibility are important. Seeing something through after you mess it up? That’s the mark of a genuine hero."
tt10872600,"This is the least fun of the Watts/Holland pictures by a wide margin (intentionally so, to some extent), but it’s a hell of a lot better than the last Spidey threequel, Sam Raimi’s overstuffed and ill-conceived Spider-Man 3."
tt10872600,"The road to the closing moments of “No Way Home” — both warm-hearted and heartbreaking — might have hit a few bumps, but the darkness is worth it. After all, when was the last time the third film in a franchise got audiences truly thrilled for what comes next?"
tt10872600,"Spider-Man: No Way Home is maximalist, chock full of familiar characters and callbacks, and sometimes all that greatest-hits reminiscing is diverting and and entertaining. But it’s also not very necessary, making for a very regressive, fan-service-y ‘Spider-Man’ legacy-sequel that’s overly nostalgic for its heydays."
tt10872600,"It’s flawed for sure but still moves with more deftness than most (arriving after Eternals is a blessing for any Marvel film) and there’s an ending that suggests an awareness of its roots (post-credits scene aside), hinting at a promising way forward rather than back. Consider the curse of sorts sort of broken."
tt0080678,"Hurt is brilliant as Merrick, projecting in his anguished eyes and mournful body language a humanity past the makeup that embodies so convincingly the pain of Merrick, the original elephant man, whose rare disease was exploited by the people running a Victorian freak show."
tt0080678,"This is a tale of redemption and transcendence, of the hunchback of London Hospital, of the noble phantom who want to go to the opera, of Beauty and the Beast. In Treves' account, though, the Beast was a Beauty. In Lynch's hands, so is this film."
tt0080678,"A marvelous movie, shot in stunning black-and-white by Freddie Francis."
tt0080678,"Hurt gives a tour de force performance, masterfully conveying emotions while unable to use his face or even much of his voice."
tt0080678,"Hopkins is splendid in a subtly nuanced portrayal of a man torn between humanitarianism and qualms that his motives in introducing the Elephant Man to society are no better than those of the brutish carny. The center-piece of the film, however, is the virtuoso performance by the almost unrecognizable John Hurt."
tt0080678,"A very pleasurable surprise. Lighted by Freddie Francis, this film is perhaps the most beautiful example of black-and-white cinematography in about 15 years."
tt0080678,Lynch’s powerful depiction of Merrick (played by John Hurt) moves a viewer from revulsion and fear to empathy and tenderness.
tt0080678,"If you thought the sweetness of The Straight Story was unprecedented in Lynchs work, look again at this earlier true-life tale of odd, everyday heroism."
tt0080678,"I kept asking myself what the film was really trying to say about the human condition as reflected by John Merrick, and I kept drawing blanks. The film's philosophy is this shallow: (1)Wow, the Elephant Man sure looked hideous, and (2)gosh, isn't it wonderful how he kept on in spite of everything?"
tt0080678,"Despite the rich associations, the film finally makes little more of its central figure, a hideously deformed young man, than an object of pity."
tt0071315,"A nearly flawless example of movie composition, with close examination revealing how carefully it was put together. For those who take a less studious and more visceral approach to movie viewing, it's also worth noting that Chinatown is a superior thriller - one that will keep viewers involved and ""in the moment"" until the final, mournful scene has come to a conclusion."
tt0071315,"[Nicholson's] performance is key in keeping Chinatown from becoming just a genre crime picture--that, and a Robert Towne screenplay that evokes an older Los Angeles, a small city in a large desert."
tt0071315,"A wonderfully brooding, suspenseful revisitation of the land of film noir, Chinatown is not only one of the greatest detective films, but one of the most perfectly constructed of all films."
tt0071315,But it's Polanski who pries the genre open until it goes metaphysical.
tt0071315,An outstanding picture.
tt0071315,"But the greatness of Chinatown, unappreciated by my adolescent self, lies not in its cynical view of the California dream (that's too easy) but in its fatalistic, even tragic conception of America and indeed of human nature."
tt0071315,"A bit abstract, though gorgeously shot (by John Alonzo) and cleverly plotted (by Robert Towne), Polanski's film suggests that the rules of the game are written in some strange, untranslatable language, and that everyone's an alien and, ultimately, a victim."
